ID,target
b983517c2515bdfd6869d314f27359681647e00f_3,1.3357665049099696e+19
7a246af2de6575ad6ffdddc0287bbbbf886ff0d1_1,1.0433913737021163e+64
7a246af2de6575ad6ffdddc0287bbbbf886ff0d1_2,1.88844090907507e+45
7a246af2de6575ad6ffdddc0287bbbbf886ff0d1_3,3.191766864416473e+31
09db9a949e7165cb49b9bf727b190d7521a05f48_1,1.1620719068043503e+264
09db9a949e7165cb49b9bf727b190d7521a05f48_2,2.1632544308603306e+292
09db9a949e7165cb49b9bf727b190d7521a05f48_3,2.2475780351286638e+215
3f1366d19e7defeee4e8aca34ae7039bc21d1e56_1,inf
3f1366d19e7defeee4e8aca34ae7039bc21d1e56_2,inf
3f1366d19e7defeee4e8aca34ae7039bc21d1e56_3,5.01496258228277e+264
a1ede99f7bc146855ffbf00f6e3dd6230a12edcd_1,7.218331920947441e+122
a1ede99f7bc146855ffbf00f6e3dd6230a12edcd_2,2.84980914090224e+63
a1ede99f7bc146855ffbf00f6e3dd6230a12edcd_3,7.47705130767927e+30
954af0b8f2c62c8d646ca30b6551f802f9fb08ae_1,2.345153879841515e+62
954af0b8f2c62c8d646ca30b6551f802f9fb08ae_2,8.499115691981386e+50
954af0b8f2c62c8d646ca30b6551f802f9fb08ae_3,1.5866701044234333e+42
bdedf2ae3729aeace9d03dc88eb08d6eb01cfece_1,2.3614859926218526e+110
bdedf2ae3729aeace9d03dc88eb08d6eb01cfece_2,3.340856171444751e+69
bdedf2ae3729aeace9d03dc88eb08d6eb01cfece_3,9.693691832515686e+43
a604ea17003b4dab17eb0c7139bf56129838fed2_1,2.005443770603325e+72
a604ea17003b4dab17eb0c7139bf56129838fed2_2,3.423078502475828e+44
a604ea17003b4dab17eb0c7139bf56129838fed2_3,1.6766581182046795e+35
d378239eb6ff086ab4673ba466da9ca2d857a2da_1,4.86195184734894e+112
d378239eb6ff086ab4673ba466da9ca2d857a2da_2,9.09604992740573e+87
d378239eb6ff086ab4673ba466da9ca2d857a2da_3,7.658286537395518e+64
c4d30b60796d150f0a582fc6c46e9f24769aa441_1,5.728853970211919e+67
c4d30b60796d150f0a582fc6c46e9f24769aa441_2,8.917484736100741e+54
c4d30b60796d150f0a582fc6c46e9f24769aa441_3,2.086569437317748e+35
ae3b7b01f0609a0580d815a814a7f71103d8d5cc_1,4.6138103382348506e+39
ae3b7b01f0609a0580d815a814a7f71103d8d5cc_2,8.081106788235728e+33
ae3b7b01f0609a0580d815a814a7f71103d8d5cc_3,9.697865247836741e+16
0d32d569fa101bece4414adc0bae29ca1b5aa85d_1,8.021427609028393e+36
0d32d569fa101bece4414adc0bae29ca1b5aa85d_2,3.569632633228128e+24
0d32d569fa101bece4414adc0bae29ca1b5aa85d_3,7.670739157445812e+17
2301a3d0d49a5516b1d607fe27271a0a8a3e4d0d_1,4.2756022528745503e+167
2301a3d0d49a5516b1d607fe27271a0a8a3e4d0d_2,4.5445568975205895e+91
2301a3d0d49a5516b1d607fe27271a0a8a3e4d0d_3,9.674565650939638e+86
6f4b2d5c4236d146e0cbaea5b3ee9aaa982272e0_1,5.82595423623884e+123
6f4b2d5c4236d146e0cbaea5b3ee9aaa982272e0_2,2.838353480001608e+124
6f4b2d5c4236d146e0cbaea5b3ee9aaa982272e0_3,1.7824002274412746e+105
7c9d34ac24572ed3d40da47be5ffd4c86493ee24_1,8.637784096831336e+123
7c9d34ac24572ed3d40da47be5ffd4c86493ee24_2,4.2594047522149386e+114
7c9d34ac24572ed3d40da47be5ffd4c86493ee24_3,2.94068856193926e+71
9e1af583f4925a66058de6dddd3f2d36b4755a5b_1,inf
9e1af583f4925a66058de6dddd3f2d36b4755a5b_2,4.872224619315914e+182
9e1af583f4925a66058de6dddd3f2d36b4755a5b_3,7.452962415402273e+177
5adb7851d652c319bf5ee1cb1798cee4c81fd086_1,2.3880966455142727e+77
5adb7851d652c319bf5ee1cb1798cee4c81fd086_2,3.4402790378504885e+61
5adb7851d652c319bf5ee1cb1798cee4c81fd086_3,6.995722646740282e+48
6b0321dfabed9ab713b347bcf81f04fe5876d2cb_1,4.825781844092119e+41
6b0321dfabed9ab713b347bcf81f04fe5876d2cb_2,2.2591225325551212e+40
6b0321dfabed9ab713b347bcf81f04fe5876d2cb_3,1.3565782879474163e+27
5e7e0e21166552dec5a6b32947c319905d6ecf79_1,1.4304517813249927e+58
5e7e0e21166552dec5a6b32947c319905d6ecf79_2,4.2623600856502955e+45
5e7e0e21166552dec5a6b32947c319905d6ecf79_3,1.0467245929813033e+26
abed5f5937d0988206a0aba54589b34b05328b8b_1,9.6904136618986e+71
abed5f5937d0988206a0aba54589b34b05328b8b_2,2.7762241551504112e+57
abed5f5937d0988206a0aba54589b34b05328b8b_3,1.3030857803270339e+38
d066017416ac958d356799a37abb634ab62e3837_1,1.1105662910097542e+76
d066017416ac958d356799a37abb634ab62e3837_2,9.687224037381534e+66
d066017416ac958d356799a37abb634ab62e3837_3,6.745996315194308e+49
5a2a6f510e38020e1aa2809419d7c71dc618f08d_1,2.8912910507114302e+63
5a2a6f510e38020e1aa2809419d7c71dc618f08d_2,1.4091960692163538e+56
5a2a6f510e38020e1aa2809419d7c71dc618f08d_3,2.5231898790724704e+29
584a4748a89b80fe36ba79d0215262fbf093981b_1,2.3899671863679642e+44
584a4748a89b80fe36ba79d0215262fbf093981b_2,1.0705563674579902e+35
584a4748a89b80fe36ba79d0215262fbf093981b_3,3.4552173770742474e+23
5f80da137c1a46bea9e0e68b0421a97c6a984a52_1,3.118846545300387e+44
5f80da137c1a46bea9e0e68b0421a97c6a984a52_2,2.840799596489746e+43
5f80da137c1a46bea9e0e68b0421a97c6a984a52_3,9.7073020993948e+28
622c691b02c80cf5c32caa001e425c0bb2360c60_1,5.3576678099875944e+101
622c691b02c80cf5c32caa001e425c0bb2360c60_2,7.75482570474157e+100
622c691b02c80cf5c32caa001e425c0bb2360c60_3,3.2588974241494216e+76
d5101223c76644f6a6a268ac1205e7bb2cc4086a_1,3.86351992343626e+39
d5101223c76644f6a6a268ac1205e7bb2cc4086a_2,4.149085517124998e+33
d5101223c76644f6a6a268ac1205e7bb2cc4086a_3,5.7889837553030726e+20
42c561229d8817eb8d62d457f33bb4e87d6e55bb_1,3.119156056391838e+89
42c561229d8817eb8d62d457f33bb4e87d6e55bb_2,1.859776264390279e+53
42c561229d8817eb8d62d457f33bb4e87d6e55bb_3,4.331599682876609e+28
74e82809f90e04001c9f08890a969b19732aaa55_1,2.833963450921928e+43
74e82809f90e04001c9f08890a969b19732aaa55_2,2.97604201281333e+41
74e82809f90e04001c9f08890a969b19732aaa55_3,9.10029337768215e+42
5764dd146484c5f6a357842501deeb67f25c882c_1,1.411822487562836e+44
5764dd146484c5f6a357842501deeb67f25c882c_2,1.1690083125611238e+42
5764dd146484c5f6a357842501deeb67f25c882c_3,1.712109657626389e+32
d411b4debb11866212d71926dcb1744a99f50b78_1,3.219819628700757e+100
d411b4debb11866212d71926dcb1744a99f50b78_2,2.16595354915668e+55
d411b4debb11866212d71926dcb1744a99f50b78_3,1.595140408705525e+29
f08135988659c093ead3902e6b7cc1ee7df45756_1,7.083736618422835e+65
f08135988659c093ead3902e6b7cc1ee7df45756_2,2.72881240327306e+70
f08135988659c093ead3902e6b7cc1ee7df45756_3,9.903550228263632e+54
78bc90593a8d4b8343011f2025f7dc46b60f3910_1,5.640610508600073e+47
78bc90593a8d4b8343011f2025f7dc46b60f3910_2,1.3477161578247217e+43
78bc90593a8d4b8343011f2025f7dc46b60f3910_3,2.6442835821710935e+24
01a0a18c3a00060c02800721e0f9ede0c7b1adee_1,inf
01a0a18c3a00060c02800721e0f9ede0c7b1adee_2,inf
01a0a18c3a00060c02800721e0f9ede0c7b1adee_3,inf
ccd395a364e6a77fd4c44ccd505939b490e592a6_1,8.910586751283137e+169
ccd395a364e6a77fd4c44ccd505939b490e592a6_2,1.1646474570412761e+142
ccd395a364e6a77fd4c44ccd505939b490e592a6_3,1.3244237284266064e+92
68c2da8b2c2078d612e0c217d9f534393ceb8930_1,inf
68c2da8b2c2078d612e0c217d9f534393ceb8930_2,1.06923181401328e+304
68c2da8b2c2078d612e0c217d9f534393ceb8930_3,1.8538388346962094e+246
6a0a80bb41f299f6da38d983cdfd516e3a919394_1,5.195125280716036e+223
6a0a80bb41f299f6da38d983cdfd516e3a919394_2,8.894118393064544e+186
6a0a80bb41f299f6da38d983cdfd516e3a919394_3,2.634305732189797e+108
1e2d336cb488d6c38ce51256985517c4dbc1cc42_1,6.031518670494066e+54
1e2d336cb488d6c38ce51256985517c4dbc1cc42_2,3.4130930390088436e+38
1e2d336cb488d6c38ce51256985517c4dbc1cc42_3,1.507337329201061e+25
56a6b0824d22775cb379502a655d76a030a61a6e_1,9.719665866123585e+37
56a6b0824d22775cb379502a655d76a030a61a6e_2,1.0287110065185375e+33
56a6b0824d22775cb379502a655d76a030a61a6e_3,6.214820139963088e+24
1ded489b3ca37d9c689a14c96642ef7cd0d91d55_1,1.358443180461444e+53
1ded489b3ca37d9c689a14c96642ef7cd0d91d55_2,1.737091518754969e+42
1ded489b3ca37d9c689a14c96642ef7cd0d91d55_3,2.1679206064206323e+26
a8bee0a0a3894ed2a4479b967f5d05c99f373d11_1,5.743420844410569e+65
a8bee0a0a3894ed2a4479b967f5d05c99f373d11_2,2.4212662464778887e+46
a8bee0a0a3894ed2a4479b967f5d05c99f373d11_3,6.294146299899474e+30
60ae263e1137f665843ec5a271b2bce0f87dacc6_1,5.894186866753264e+38
60ae263e1137f665843ec5a271b2bce0f87dacc6_2,1.1200338634094007e+35
60ae263e1137f665843ec5a271b2bce0f87dacc6_3,4.223448516439575e+22
a6d35f326165320d4828915e3741fa6db463ba97_1,3.269144658478624e+73
a6d35f326165320d4828915e3741fa6db463ba97_2,7.905569885117836e+60
a6d35f326165320d4828915e3741fa6db463ba97_3,6.510666808518197e+43
ef21655d37fb818926746a62ed1efaa3baf28e80_1,2.779939478646502e+62
ef21655d37fb818926746a62ed1efaa3baf28e80_2,8.670995820623172e+54
ef21655d37fb818926746a62ed1efaa3baf28e80_3,1.6504379404682383e+37
06118675ed09fe850f9c31d4ffe1b3c4620ee913_1,2.5266148876896344e+41
06118675ed09fe850f9c31d4ffe1b3c4620ee913_2,1.347229477680134e+37
06118675ed09fe850f9c31d4ffe1b3c4620ee913_3,7.856334077664202e+25
babf1f92ada20f4d8785da4a4b49d1fab2c22b0e_1,1.4808231996439883e+145
babf1f92ada20f4d8785da4a4b49d1fab2c22b0e_2,4.7365078656128743e+104
babf1f92ada20f4d8785da4a4b49d1fab2c22b0e_3,7.402939935628114e+72
4e1ce5871128bdbb9ff601f5cf324fa65ab2b46e_1,9.226829704408307e+157
4e1ce5871128bdbb9ff601f5cf324fa65ab2b46e_2,2.730339088688423e+105
4e1ce5871128bdbb9ff601f5cf324fa65ab2b46e_3,7.916418346117681e+83
4b7de0c1a28a26e4fb0b0d545053959e5ec2d331_1,5.749862794705996e+38
4b7de0c1a28a26e4fb0b0d545053959e5ec2d331_2,9.286715193275633e+25
4b7de0c1a28a26e4fb0b0d545053959e5ec2d331_3,8378021747331170.0
88015089582d645a61450bc8678fec0f75bdabc3_1,5.2643995571009434e+234
88015089582d645a61450bc8678fec0f75bdabc3_2,5.1864868157380835e+143
88015089582d645a61450bc8678fec0f75bdabc3_3,8.30322522745358e+102
2ab1864f6095dab87e24836d5df221872dbd8821_1,7.986269351035052e+49
2ab1864f6095dab87e24836d5df221872dbd8821_2,3.820269213109866e+40
2ab1864f6095dab87e24836d5df221872dbd8821_3,2.5048648892053882e+23
318abf1a8cedc5825f88bd9023a6a1bfc1953f35_1,1.792017626969443e+52
318abf1a8cedc5825f88bd9023a6a1bfc1953f35_2,1.8477556035422282e+43
318abf1a8cedc5825f88bd9023a6a1bfc1953f35_3,1.2170562238093872e+28
f5493d519cb29248a6cf2661bce3127bc3024aab_1,2.557600160330842e+69
f5493d519cb29248a6cf2661bce3127bc3024aab_2,9.252411123735294e+55
f5493d519cb29248a6cf2661bce3127bc3024aab_3,1.650601315953067e+36
a2f473f144b3a1d12e977795b5aec0a874127f64_1,9.453981934245298e+55
a2f473f144b3a1d12e977795b5aec0a874127f64_2,4.841288755061155e+43
a2f473f144b3a1d12e977795b5aec0a874127f64_3,1.1366132122669104e+29
18cc610ed4a7fb1285aa5e321da6f6e8722247ff_1,5.458476686664655e+49
18cc610ed4a7fb1285aa5e321da6f6e8722247ff_2,3.1392984959751324e+60
18cc610ed4a7fb1285aa5e321da6f6e8722247ff_3,2.856143584305987e+59
900090548e4468f7cdc904ced0313541f9dba78a_1,2.1410752891453862e+47
900090548e4468f7cdc904ced0313541f9dba78a_2,7.402358477936649e+37
900090548e4468f7cdc904ced0313541f9dba78a_3,1.0570826906360512e+22
8a343493f8f728a2af00b81abbae9db77ad5c199_1,2.534919067659147e+158
8a343493f8f728a2af00b81abbae9db77ad5c199_2,3.452517676547856e+75
8a343493f8f728a2af00b81abbae9db77ad5c199_3,3.1440873047802425e+40
00287bbb94c12066df6491dccd744ee87ff01a90_1,2.1170135066236426e+38
00287bbb94c12066df6491dccd744ee87ff01a90_2,7.074267951801517e+33
00287bbb94c12066df6491dccd744ee87ff01a90_3,9.696889610447878e+20
fe9b07c710331b8d2ecb6bfe262495081d8aab1d_1,inf
fe9b07c710331b8d2ecb6bfe262495081d8aab1d_2,8.843929220212722e+235
fe9b07c710331b8d2ecb6bfe262495081d8aab1d_3,2.1750417630255267e+168
44b0286934043b051f2d0ebe36157b48f7c102d5_1,9.315475151044087e+62
44b0286934043b051f2d0ebe36157b48f7c102d5_2,7.831271449274367e+43
44b0286934043b051f2d0ebe36157b48f7c102d5_3,2.564366925325899e+26
701fe245d53518b52db5e8a263d58e5226d90c19_1,1.2692944642033137e+51
701fe245d53518b52db5e8a263d58e5226d90c19_2,1.2466562490325894e+37
701fe245d53518b52db5e8a263d58e5226d90c19_3,4.152696734964393e+17
7f78f44816e0a66116d22a55138946947d5ac742_1,1.151057701173573e+38
7f78f44816e0a66116d22a55138946947d5ac742_2,5.665447052168632e+33
7f78f44816e0a66116d22a55138946947d5ac742_3,4.436054712104664e+21
090c3c3e6df9ebe341413e9706e6a08bfe44dd67_1,4.664541923417257e+41
090c3c3e6df9ebe341413e9706e6a08bfe44dd67_2,1.708270789456902e+39
090c3c3e6df9ebe341413e9706e6a08bfe44dd67_3,1.4383331265947187e+25
9b2cd3e3a782f37e3cf020bd5d47acc82105d9a5_1,1.2589196404649052e+39
9b2cd3e3a782f37e3cf020bd5d47acc82105d9a5_2,1.3183159349050866e+31
9b2cd3e3a782f37e3cf020bd5d47acc82105d9a5_3,3.4933794553230597e+20
58346d61e74e38451a2a9c223bb27f6b9b3e50e8_1,5.241324458238921e+74
58346d61e74e38451a2a9c223bb27f6b9b3e50e8_2,5.9621026929063116e+69
58346d61e74e38451a2a9c223bb27f6b9b3e50e8_3,1.1415384904579483e+64
c25d576dfff8d36368d6f952572c547ec1b57680_1,4.9352700244586335e+109
c25d576dfff8d36368d6f952572c547ec1b57680_2,1.4649103569597635e+102
c25d576dfff8d36368d6f952572c547ec1b57680_3,7.449527676508797e+71
1d02139e01b98bdf118c9ceaf6c238cf7b2b3a75_1,1.0262259975458147e+63
1d02139e01b98bdf118c9ceaf6c238cf7b2b3a75_2,2.9571737824909207e+46
1d02139e01b98bdf118c9ceaf6c238cf7b2b3a75_3,6.315687511591823e+32
ca8cb925ce2e328643a8bcc9c70d78c617d40eb6_1,7.02277123100511e+38
ca8cb925ce2e328643a8bcc9c70d78c617d40eb6_2,3.0145901594720286e+28
ca8cb925ce2e328643a8bcc9c70d78c617d40eb6_3,1.4930011712654774e+17
3d2a61e86a53c4b8d63aa4291d120114e72c43df_1,1.6324686943697335e+62
3d2a61e86a53c4b8d63aa4291d120114e72c43df_2,1.1186368457282878e+57
3d2a61e86a53c4b8d63aa4291d120114e72c43df_3,7.907858175160869e+30
a7e919cc91e4f479ce9cf0d7bd7f713c7142c832_1,3.5625347976326273e+102
a7e919cc91e4f479ce9cf0d7bd7f713c7142c832_2,1.0497713901203352e+81
a7e919cc91e4f479ce9cf0d7bd7f713c7142c832_3,1.583255494336965e+60
319a87791360f9c85868db8098fbd2f9d8d50f6d_1,1.6298692917670166e+99
319a87791360f9c85868db8098fbd2f9d8d50f6d_2,1.3356963455380825e+62
319a87791360f9c85868db8098fbd2f9d8d50f6d_3,1.1171632333951623e+45
6521ce0b45be7823df4ae681c5cc352634fd1348_1,6.3104642920602e+81
6521ce0b45be7823df4ae681c5cc352634fd1348_2,4.948711278057227e+51
6521ce0b45be7823df4ae681c5cc352634fd1348_3,1.792037248902421e+34
ca59aa454207fdfd346b03089f68b7f6a9e1554b_1,8.396863215659436e+40
ca59aa454207fdfd346b03089f68b7f6a9e1554b_2,8.644955216270106e+28
ca59aa454207fdfd346b03089f68b7f6a9e1554b_3,1.4115430100304355e+17
60f2ab69f3f3a7b5a5c4bec28e417c9561dbb190_1,2.11019940461748e+221
60f2ab69f3f3a7b5a5c4bec28e417c9561dbb190_2,1.4294931607125924e+159
60f2ab69f3f3a7b5a5c4bec28e417c9561dbb190_3,4.018147297768915e+130
46e7dd7b5adfb74706aa88dfce79c9dbf6390b85_1,2.8462584762629705e+55
46e7dd7b5adfb74706aa88dfce79c9dbf6390b85_2,3.9604964243828646e+36
46e7dd7b5adfb74706aa88dfce79c9dbf6390b85_3,1.0016858216619078e+20
f651067a59069cd9317ef1a4b1aefafd0a3f884d_1,1.7180545793834986e+77
f651067a59069cd9317ef1a4b1aefafd0a3f884d_2,2.2828888692642152e+58
f651067a59069cd9317ef1a4b1aefafd0a3f884d_3,1.8579803947573503e+33
0580a614fb4c7d0197cf1d8d3e7768e8bf0dbf3b_1,4.2426083384125115e+76
0580a614fb4c7d0197cf1d8d3e7768e8bf0dbf3b_2,3.729356973633335e+65
0580a614fb4c7d0197cf1d8d3e7768e8bf0dbf3b_3,4.0796933622229316e+49
ca811210fcd181b9740c1dbb5632ec3d3e6a4bff_1,6.1472325764474805e+125
ca811210fcd181b9740c1dbb5632ec3d3e6a4bff_2,5.989758723551805e+97
ca811210fcd181b9740c1dbb5632ec3d3e6a4bff_3,7.412564823634162e+75
4f0a4bd1965b32d716d73659996a0b255e47997e_1,5.777988025555485e+42
4f0a4bd1965b32d716d73659996a0b255e47997e_2,5.497042341594945e+37
4f0a4bd1965b32d716d73659996a0b255e47997e_3,1.9261392075815055e+26
8140be929be8a1eba83adbf81e3a6fcd5dc3be1c_1,4.229692654093229e+41
8140be929be8a1eba83adbf81e3a6fcd5dc3be1c_2,7.740259167454878e+41
8140be929be8a1eba83adbf81e3a6fcd5dc3be1c_3,8.131129989696876e+28
77723299ed46d0d724bfaa7540d69894878ade0f_1,2.8292928375812025e+92
77723299ed46d0d724bfaa7540d69894878ade0f_2,3.971631784476778e+73
77723299ed46d0d724bfaa7540d69894878ade0f_3,7.101040002556267e+54
7291f0ad87d31b770a4736926dc1cdf42cdbd4b3_1,2.4248676731294167e+37
7291f0ad87d31b770a4736926dc1cdf42cdbd4b3_2,1.4962802281253953e+26
7291f0ad87d31b770a4736926dc1cdf42cdbd4b3_3,6501037197497629.0
2d68f6dc9665527a5c4b8555af1b95d09e70fb7e_1,8.619889059447268e+245
2d68f6dc9665527a5c4b8555af1b95d09e70fb7e_2,1.8302728991471158e+218
2d68f6dc9665527a5c4b8555af1b95d09e70fb7e_3,1.3658825600834963e+200
49aabb5e78f986bed465e15f4a936e0125dcefba_1,3.314434662760782e+63
49aabb5e78f986bed465e15f4a936e0125dcefba_2,1.0597197650542738e+39
49aabb5e78f986bed465e15f4a936e0125dcefba_3,6.245732244670577e+20
746e33c7492ab788afe045c3036e95f005912fbc_1,1.914567030472275e+50
746e33c7492ab788afe045c3036e95f005912fbc_2,7.590007684409212e+60
746e33c7492ab788afe045c3036e95f005912fbc_3,2.5666294670772106e+52
44424c69873b96ed08d76d40cac54c58c48c4f52_1,3.559423302153519e+40
44424c69873b96ed08d76d40cac54c58c48c4f52_2,2.9345017104960844e+37
44424c69873b96ed08d76d40cac54c58c48c4f52_3,8.691684438295498e+24
ca3fa7a974a4b5603109b5c3599a0c64f8fd63f0_1,3.2905314342843173e+100
ca3fa7a974a4b5603109b5c3599a0c64f8fd63f0_2,3.307755906959724e+65
ca3fa7a974a4b5603109b5c3599a0c64f8fd63f0_3,2.8757852670778357e+43
847980976a29e72ea3c617e1f93bd594adc3320a_1,inf
847980976a29e72ea3c617e1f93bd594adc3320a_2,4.2713149457348456e+216
847980976a29e72ea3c617e1f93bd594adc3320a_3,2.1456908453172e+211
a3157247229e41652bddb94fd3a0eb62fae6d567_1,6.817967322326778e+86
a3157247229e41652bddb94fd3a0eb62fae6d567_2,2.347037567513938e+75
a3157247229e41652bddb94fd3a0eb62fae6d567_3,2.7008201205285322e+60
c385208e099632b619dca153f97c309f7929c6f6_1,1.8337876758632665e+75
c385208e099632b619dca153f97c309f7929c6f6_2,1.4153592899395344e+51
c385208e099632b619dca153f97c309f7929c6f6_3,2.5354696378922434e+34
4d7e27305722d6a11ab71a14468e6785ca6dfc28_1,4.6522968804125946e+110
4d7e27305722d6a11ab71a14468e6785ca6dfc28_2,9.535232875354855e+73
4d7e27305722d6a11ab71a14468e6785ca6dfc28_3,3.327220109035815e+45
538e605a66cf5de21b8a8e6192c5089e7201dbfb_1,1.505100569280458e+37
538e605a66cf5de21b8a8e6192c5089e7201dbfb_2,1.802771488818232e+29
538e605a66cf5de21b8a8e6192c5089e7201dbfb_3,3728917696453683.5
27fd9f2f2c641be14aea22ace2118cdc850cdc9e_1,7.167867121388801e+64
27fd9f2f2c641be14aea22ace2118cdc850cdc9e_2,3.9119117207041066e+37
27fd9f2f2c641be14aea22ace2118cdc850cdc9e_3,3.120623942192147e+22
0bdb93296e0fb39ba359ffa1989eb833089a6a7a_1,2.1214486267701079e+74
0bdb93296e0fb39ba359ffa1989eb833089a6a7a_2,1.0738526248022057e+50
0bdb93296e0fb39ba359ffa1989eb833089a6a7a_3,6.045072886197415e+29
fe4e9f97c511e66355ebd8c2fde1502cebd3dbf3_1,7.0855155603224e+153
fe4e9f97c511e66355ebd8c2fde1502cebd3dbf3_2,1.845643855706117e+119
fe4e9f97c511e66355ebd8c2fde1502cebd3dbf3_3,5.619623725880815e+90
7026f4fd41a2d2b3434983eee91f24b264b8f97e_1,1.6648367159854807e+130
7026f4fd41a2d2b3434983eee91f24b264b8f97e_2,1.2820376141930021e+101
7026f4fd41a2d2b3434983eee91f24b264b8f97e_3,2.603229182368651e+55
5e055df31094dcaf74c4c1c14842f8b20b750b34_1,4.5849677838896935e+93
5e055df31094dcaf74c4c1c14842f8b20b750b34_2,5.5892828464017e+64
5e055df31094dcaf74c4c1c14842f8b20b750b34_3,1.3163356395672521e+51
3a733e56155d47226fe4fbcc77f1631741af7b49_1,1.6180129551576185e+56
3a733e56155d47226fe4fbcc77f1631741af7b49_2,8.935189688857198e+46
3a733e56155d47226fe4fbcc77f1631741af7b49_3,1.0484324728456098e+32
d1054659556eedb9de791d8bf577472da3a7a997_1,3.50200678560133e+38
d1054659556eedb9de791d8bf577472da3a7a997_2,1.4794186605909585e+27
d1054659556eedb9de791d8bf577472da3a7a997_3,179025471636090.88
0465235e67679565362f8dce9f8273f90ede71e7_1,3.1077846631220216e+277
0465235e67679565362f8dce9f8273f90ede71e7_2,6.837531802741969e+189
0465235e67679565362f8dce9f8273f90ede71e7_3,7.563199523458025e+118
9c33073154f0824d2da1325d895ed42676e85659_1,1.6520777987615837e+57
9c33073154f0824d2da1325d895ed42676e85659_2,2.2398517187765066e+49
9c33073154f0824d2da1325d895ed42676e85659_3,4.289638341219961e+28
73dc67859a12317d279814364e4533bdd0acb400_1,1.59654502730479e+70
73dc67859a12317d279814364e4533bdd0acb400_2,9.327095588990083e+64
73dc67859a12317d279814364e4533bdd0acb400_3,1.836559444727837e+61
f86de2d9091b16c234f45c6a514fb5862fcbfc2c_1,8.608250285628856e+41
f86de2d9091b16c234f45c6a514fb5862fcbfc2c_2,1.8947409288592938e+36
f86de2d9091b16c234f45c6a514fb5862fcbfc2c_3,6.89581659560602e+21
706bb54b7b2735d87c0ea41297ca4ada6ed41ed4_1,inf
706bb54b7b2735d87c0ea41297ca4ada6ed41ed4_2,inf
706bb54b7b2735d87c0ea41297ca4ada6ed41ed4_3,1.383604646009156e+185
b1cffb7157bef389c621cb0ff0fdfc417db48d29_1,2.669046956894769e+81
b1cffb7157bef389c621cb0ff0fdfc417db48d29_2,2.487459143657815e+68
b1cffb7157bef389c621cb0ff0fdfc417db48d29_3,6.73900278414295e+62
df3eca68cbd2f3e12bd1be490841971ace78bc91_1,1.7823492267736681e+111
df3eca68cbd2f3e12bd1be490841971ace78bc91_2,5.225918905778992e+92
df3eca68cbd2f3e12bd1be490841971ace78bc91_3,9.53408185913362e+67
423f2c4727d7c5a20cf725032dd4068915b14abd_1,3.395127985137343e+65
423f2c4727d7c5a20cf725032dd4068915b14abd_2,3.302204369845153e+55
423f2c4727d7c5a20cf725032dd4068915b14abd_3,1.2078885127174398e+42
1166b69ed86eb7fbb74c4ca3e221e6182f167895_1,8.673376011703389e+60
1166b69ed86eb7fbb74c4ca3e221e6182f167895_2,3.9506737891353225e+58
1166b69ed86eb7fbb74c4ca3e221e6182f167895_3,5.480523407284543e+44
d4315a9753a3416ea0ec29a0f5b492fa44153c0b_1,1.405532346571532e+43
d4315a9753a3416ea0ec29a0f5b492fa44153c0b_2,2.2938628753705877e+36
d4315a9753a3416ea0ec29a0f5b492fa44153c0b_3,1.900570989933333e+25
1d3edec3533fbe2690cb750b291c7b46beeffdb6_1,5.726952904884826e+190
1d3edec3533fbe2690cb750b291c7b46beeffdb6_2,1.9740262066939695e+190
1d3edec3533fbe2690cb750b291c7b46beeffdb6_3,7.118111465903818e+120
f310b3d39ee3a916d7262c9bc20fccc912827188_1,1.169463466685253e+164
f310b3d39ee3a916d7262c9bc20fccc912827188_2,6.67049514706449e+127
f310b3d39ee3a916d7262c9bc20fccc912827188_3,6.074814829101136e+67
e6610e607c4fd8806c126563a0ec7e73b688ab87_1,3.1883371150104532e+47
e6610e607c4fd8806c126563a0ec7e73b688ab87_2,2.982512442013881e+43
e6610e607c4fd8806c126563a0ec7e73b688ab87_3,5.353724094614885e+25
2c5a547d63218605069792f61cf0d6e595e58c48_1,2.878154294755518e+72
2c5a547d63218605069792f61cf0d6e595e58c48_2,1.3744169476787889e+54
2c5a547d63218605069792f61cf0d6e595e58c48_3,2.7165839351959917e+34
531874a8d8d3397fcd073c85d909b579ebba246f_1,7.356634332354084e+43
531874a8d8d3397fcd073c85d909b579ebba246f_2,7.654462240626748e+33
531874a8d8d3397fcd073c85d909b579ebba246f_3,7.968170837332084e+17
9c71fc30774eb03d8431ee67e943c0d958adf357_1,inf
9c71fc30774eb03d8431ee67e943c0d958adf357_2,1.6909227820262137e+276
9c71fc30774eb03d8431ee67e943c0d958adf357_3,7.198867457419941e+269
a5a0bea990f07c09ded2ced7a47e7e42484548b5_1,2.4979940182336744e+156
a5a0bea990f07c09ded2ced7a47e7e42484548b5_2,2.021082900033523e+137
a5a0bea990f07c09ded2ced7a47e7e42484548b5_3,4.026288332172286e+94
1a4bf5c47a50ee095e9f51ea84132898e13b16b0_1,4.633554437615859e+79
1a4bf5c47a50ee095e9f51ea84132898e13b16b0_2,3.8806457730501834e+69
1a4bf5c47a50ee095e9f51ea84132898e13b16b0_3,4.398826052035911e+51
7aaa533e98baabf1a07332f9a30484b299fca2f1_1,8.683190411694874e+48
7aaa533e98baabf1a07332f9a30484b299fca2f1_2,1.317649905549887e+26
7aaa533e98baabf1a07332f9a30484b299fca2f1_3,49515321284071.555
